game_pk,date,year,status,home_team,away_team,home_score,away_score,home_probable_pitcher,away_probable_pitcher
718551,2023-04-16,2023,Final,Kansas City Royals,Atlanta Braves,4.0,5.0,Zack Greinke,Kyle Wright
718553,2023-04-16,2023,Final,Chicago White Sox,Baltimore Orioles,4.0,8.0,Dylan Cease,Grayson Rodriguez
718548,2023-04-16,2023,Final,St. Louis Cardinals,Pittsburgh Pirates,5.0,4.0,Miles Mikolas,Mitch Keller
718546,2023-04-16,2023,Final,Oakland Athletics,New York Mets,3.0,4.0,JP Sears,José Buttó
718547,2023-04-16,2023,Final,Los Angeles Dodgers,Chicago Cubs,2.0,3.0,Julio Urías,Drew Smyly
718545,2023-04-16,2023,Final,Seattle Mariners,Colorado Rockies,1.0,0.0,Luis Castillo,Noah Davis
718549,2023-04-16,2023,Final,San Diego Padres,Milwaukee Brewers,0.0,1.0,Yu Darvish,Wade Miley
718552,2023-04-16,2023,Final,Houston Astros,Texas Rangers,1.0,9.0,Framber Valdez,Andrew Heaney
718558,2023-04-16,2023,Final,Detroit Tigers,San Francisco Giants,,,Matthew Boyd,Logan Webb
718540,2023-04-17,2023,Final,Boston Red Sox,Los Angeles Angels,4.0,5.0,Brayan Bello,Shohei Ohtani
718542,2023-04-17,2023,Final,Cincinnati Reds,Tampa Bay Rays,8.0,1.0,Hunter Greene,Jalen Beeks
718544,2023-04-17,2023,Final,Miami Marlins,San Francisco Giants,4.0,3.0,Jesús Luzardo,Logan Webb
718539,2023-04-17,2023,Final,Kansas City Royals,Texas Rangers,0.0,4.0,Jordan Lyles,Jacob deGrom
718538,2023-04-17,2023,Final,St. Louis Cardinals,Arizona Diamondbacks,3.0,6.0,Jack Flaherty,Merrill Kelly
718537,2023-04-17,2023,Final,Houston Astros,Toronto Blue Jays,9.0,2.0,Cristian Javier,Kevin Gausman
718535,2023-04-17,2023,Final,Colorado Rockies,Pittsburgh Pirates,3.0,14.0,Kyle Freeland,Rich Hill
718536,2023-04-17,2023,Final,Oakland Athletics,Chicago Cubs,1.0,10.0,Kyle Muller,Hayden Wesneski
718533,2023-04-17,2023,Final,San Diego Padres,Atlanta Braves,0.0,2.0,Ryan Weathers,Max Fried
718534,2023-04-17,2023,Final,Seattle Mariners,Milwaukee Brewers,3.0,7.0,Chris Flexen,Corbin Burnes
718532,2023-04-17,2023,Final,Los Angeles Dodgers,New York Mets,6.0,8.0,Dustin May,David Peterson
718541,2023-04-17,2023,Final,Detroit Tigers,Cleveland Guardians,,,Matthew Boyd,Hunter Gaddis
718543,2023-04-17,2023,Final,Chicago White Sox,Philadelphia Phillies,,,Lance Lynn,Zack Wheeler
718530,2023-04-18,2023,Final,Detroit Tigers,Cleveland Guardians,4.0,3.0,Matthew Boyd,Hunter Gaddis
718541,2023-04-18,2023,Final,Detroit Tigers,Cleveland Guardians,1.0,0.0,Eduardo Rodriguez,Peyton Battenfield
718525,2023-04-18,2023,Final,Chicago White Sox,Philadelphia Phillies,4.0,7.0,Lance Lynn,Zack Wheeler
718543,2023-04-18,2023,Final,Chicago White Sox,Philadelphia Phillies,3.0,0.0,Lucas Giolito,Bailey Falter
718526,2023-04-18,2023,Final,Cincinnati Reds,Tampa Bay Rays,0.0,10.0,Nick Lodolo,Taj Bradley
718528,2023-04-18,2023,Final,Miami Marlins,San Francisco Giants,4.0,2.0,Edward Cabrera,Alex Wood
718531,2023-04-18,2023,Final,Washington Nationals,Baltimore Orioles,0.0,1.0,Josiah Gray,Dean Kremer
718529,2023-04-18,2023,Final,New York Yankees,Los Angeles Angels,2.0,5.0,Clarke Schmidt,José Suarez
718524,2023-04-18,2023,Final,Boston Red Sox,Minnesota Twins,5.0,4.0,Chris Sale,Sonny Gray
718522,2023-04-18,2023,Final,Kansas City Royals,Texas Rangers,2.0,12.0,Brad Keller,Nathan Eovaldi
718527,2023-04-18,2023,Final,St. Louis Cardinals,Arizona Diamondbacks,7.0,8.0,Jordan Montgomery,Drey Jameson
718520,2023-04-18,2023,Final,Houston Astros,Toronto Blue Jays,2.0,4.0,José Urquidy,Chris Bassitt
718521,2023-04-18,2023,Final,Colorado Rockies,Pittsburgh Pirates,3.0,5.0,José Ureña,Vince Velasquez
718523,2023-04-18,2023,Final,Oakland Athletics,Chicago Cubs,0.0,4.0,Ken Waldichuk,Marcus Stroman
718519,2023-04-18,2023,Final,San Diego Padres,Atlanta Braves,1.0,8.0,Blake Snell,Spencer Strider
718517,2023-04-18,2023,Final,Seattle Mariners,Milwaukee Brewers,5.0,6.0,Logan Gilbert,Colin Rea
718516,2023-04-18,2023,Final,Los Angeles Dodgers,New York Mets,5.0,0.0,Clayton Kershaw,Tylor Megill
718515,2023-04-19,2023,Final,Cincinnati Reds,Tampa Bay Rays,0.0,8.0,Levi Stoudt,Drew Rasmussen
718513,2023-04-19,2023,Final,Detroit Tigers,Cleveland Guardians,2.0,3.0,Spencer Turnbull,Cal Quantrill
718511,2023-04-19,2023,Final,Miami Marlins,San Francisco Giants,2.0,5.0,Trevor Rogers,Alex Cobb
718512,2023-04-19,2023,Final,St. Louis Cardinals,Arizona Diamondbacks,14.0,5.0,Jake Woodford,Madison Bumgarner
718514,2023-04-19,2023,Final,Kansas City Royals,Texas Rangers,3.0,12.0,Brady Singer,Martín Pérez
718510,2023-04-19,2023,Final,Chicago White Sox,Philadelphia Phillies,2.0,5.0,Mike Clevinger,Taijuan Walker
718508,2023-04-19,2023,Final,Los Angeles Dodgers,New York Mets,3.0,5.0,Noah Syndergaard,Max Scherzer
718509,2023-04-19,2023,Final,Colorado Rockies,Pittsburgh Pirates,3.0,14.0,Austin Gomber,Johan Oviedo
718506,2023-04-19,2023,Final,Oakland Athletics,Chicago Cubs,2.0,12.0,Mason Miller,Justin Steele
718507,2023-04-19,2023,Final,San Diego Padres,Atlanta Braves,1.0,0.0,Nick Martinez,Charlie Morton
718502,2023-04-19,2023,Final,Seattle Mariners,Milwaukee Brewers,3.0,5.0,Marco Gonzales,Eric Lauer
718518,2023-04-19,2023,Final,Washington Nationals,Baltimore Orioles,0.0,4.0,MacKenzie Gore,Kyle Bradish
718504,2023-04-19,2023,Final,New York Yankees,Los Angeles Angels,3.0,2.0,Jhony Brito,Griffin Canning
718505,2023-04-19,2023,Final,Boston Red Sox,Minnesota Twins,4.0,10.0,Corey Kluber,Joe Ryan
718501,2023-04-19,2023,Final,Houston Astros,Toronto Blue Jays,8.0,1.0,Luis Garcia,José Berríos
718497,2023-04-20,2023,Final,Boston Red Sox,Minnesota Twins,11.0,5.0,Tanner Houck,Kenta Maeda
718496,2023-04-20,2023,Final,New York Yankees,Los Angeles Angels,9.0,3.0,Nestor Cortes,Patrick Sandoval
718500,2023-04-20,2023,Final,Pittsburgh Pirates,Cincinnati Reds,4.0,3.0,Roansy Contreras,Luke Weaver
718498,2023-04-20,2023,Final,Philadelphia Phillies,Colorado Rockies,0.0,5.0,Matt Strahm,Ryan Feltner
718499,2023-04-20,2023,Final,Chicago Cubs,Los Angeles Dodgers,2.0,6.0,Javier Assad,Michael Grove
718494,2023-04-20,2023,Final,Arizona Diamondbacks,San Diego Padres,5.0,7.0,Ryne Nelson,Michael Wacha
718503,2023-04-20,2023,Final,San Francisco Giants,New York Mets,4.0,9.0,Sean Manaea,Kodai Senga
718491,2023-04-21,2023,Final,Chicago Cubs,Los Angeles Dodgers,13.0,0.0,Drew Smyly,Julio Urías
718492,2023-04-21,2023,Final,Pittsburgh Pirates,Cincinnati Reds,4.0,2.0,Mitch Keller,Graham Ashcraft
718486,2023-04-21,2023,Final,Tampa Bay Rays,Chicago White Sox,8.0,7.0,Calvin Faucher,Michael Kopech
718495,2023-04-21,2023,Final,Baltimore Orioles,Detroit Tigers,2.0,1.0,Tyler Wells,Michael Lorenzen
718493,2023-04-21,2023,Final,Philadelphia Phillies,Colorado Rockies,4.0,3.0,Aaron Nola,Noah Davis
718487,2023-04-21,2023,Final,New York Yankees,Toronto Blue Jays,1.0,6.0,Domingo Germán,Yusei Kikuchi
718489,2023-04-21,2023,Final,Atlanta Braves,Houston Astros,4.0,6.0,Bryce Elder,Hunter Brown
718490,2023-04-21,2023,Final,Texas Rangers,Oakland Athletics,4.0,5.0,Jon Gray,JP Sears
718482,2023-04-21,2023,Final,Minnesota Twins,Washington Nationals,2.0,3.0,Tyler Mahle,Trevor Williams
718483,2023-04-21,2023,Final,Milwaukee Brewers,Boston Red Sox,3.0,5.0,Freddy Peralta,Nick Pivetta
718485,2023-04-21,2023,Final,Los Angeles Angels,Kansas City Royals,2.0,0.0,Shohei Ohtani,Taylor Clarke
718484,2023-04-21,2023,Final,Arizona Diamondbacks,San Diego Padres,9.0,0.0,Zac Gallen,Seth Lugo
718481,2023-04-21,2023,Final,Seattle Mariners,St. Louis Cardinals,5.0,2.0,George Kirby,Steven Matz
718480,2023-04-21,2023,Final,San Francisco Giants,New York Mets,0.0,7.0,Anthony DeSclafani,Joey Lucchesi
718488,2023-04-21,2023,Final,Cleveland Guardians,Miami Marlins,,,Zach Plesac,Braxton Garrett
718476,2023-04-22,2023,Final,New York Yankees,Toronto Blue Jays,3.0,2.0,Gerrit Cole,Alek Manoah
718468,2023-04-22,2023,Final,Minnesota Twins,Washington Nationals,4.0,10.0,Pablo López,Chad Kuhl
718479,2023-04-22,2023,Final,Chicago Cubs,Los Angeles Dodgers,4.0,9.0,Hayden Wesneski,Dustin May
718475,2023-04-22,2023,Final,Philadelphia Phillies,Colorado Rockies,4.0,3.0,Cristopher Sánchez,Kyle Freeland
718473,2023-04-22,2023,Final,Cleveland Guardians,Miami Marlins,1.0,6.0,Shane Bieber,Devin Smeltzer
718488,2023-04-22,2023,Final,Cleveland Guardians,Miami Marlins,2.0,3.0,Zach Plesac,Braxton Garrett
718478,2023-04-22,2023,Final,San Francisco Giants,New York Mets,7.0,4.0,Logan Webb,David Peterson
718477,2023-04-22,2023,Final,Tampa Bay Rays,Chicago White Sox,4.0,3.0,Shane McClanahan,Dylan Cease
718474,2023-04-22,2023,Final,Pittsburgh Pirates,Cincinnati Reds,2.0,1.0,Rich Hill,Luis Cessa
718472,2023-04-22,2023,Final,Baltimore Orioles,Detroit Tigers,5.0,1.0,Kyle Gibson,Joey Wentz
718469,2023-04-22,2023,Final,Texas Rangers,Oakland Athletics,18.0,3.0,Andrew Heaney,Shintaro Fujinami
718470,2023-04-22,2023,Final,Milwaukee Brewers,Boston Red Sox,5.0,4.0,Wade Miley,Garrett Whitlock
718471,2023-04-22,2023,Final,Atlanta Braves,Houston Astros,3.0,6.0,Kyle Wright,Framber Valdez
718467,2023-04-22,2023,Final,Arizona Diamondbacks,San Diego Padres,3.0,5.0,Merrill Kelly,Joe Musgrove
718466,2023-04-22,2023,Final,Los Angeles Angels,Kansas City Royals,8.0,11.0,Tyler Anderson,Zack Greinke
718464,2023-04-22,2023,Final,Seattle Mariners,St. Louis Cardinals,5.0,4.0,Luis Castillo,Miles Mikolas
718458,2023-04-23,2023,Final,Philadelphia Phillies,Colorado Rockies,9.0,3.0,Zack Wheeler,José Ureña
718459,2023-04-23,2023,Final,Baltimore Orioles,Detroit Tigers,2.0,1.0,Grayson Rodriguez,Eduardo Rodriguez
718463,2023-04-23,2023,Final,Pittsburgh Pirates,Cincinnati Reds,2.0,0.0,Vince Velasquez,Hunter Greene
718462,2023-04-23,2023,Final,Atlanta Braves,Houston Astros,2.0,5.0,Max Fried,Cristian Javier
718465,2023-04-23,2023,Final,New York Yankees,Toronto Blue Jays,1.0,5.0,Clarke Schmidt,Kevin Gausman
718457,2023-04-23,2023,Final,Tampa Bay Rays,Chicago White Sox,4.0,1.0,Zach Eflin,Lucas Giolito
718460,2023-04-23,2023,Final,Cleveland Guardians,Miami Marlins,7.0,4.0,Logan Allen,Jesús Luzardo
718454,2023-04-23,2023,Final,Minnesota Twins,Washington Nationals,3.0,1.0,Bailey Ober,Patrick Corbin
718461,2023-04-23,2023,Final,Milwaukee Brewers,Boston Red Sox,5.0,12.0,Corbin Burnes,Brayan Bello
718451,2023-04-23,2023,Final,Chicago Cubs,Los Angeles Dodgers,3.0,7.0,Marcus Stroman,Clayton Kershaw
718453,2023-04-23,2023,Final,Texas Rangers,Oakland Athletics,5.0,2.0,Jacob deGrom,Kyle Muller
718452,2023-04-23,2023,Final,Los Angeles Angels,Kansas City Royals,4.0,3.0,Reid Detmers,Jordan Lyles
718456,2023-04-23,2023,Final,Arizona Diamondbacks,San Diego Padres,5.0,7.0,Drey Jameson,Yu Darvish
718450,2023-04-23,2023,Final,Seattle Mariners,St. Louis Cardinals,3.0,7.0,Chris Flexen,Jack Flaherty
718455,2023-04-23,2023,Final,San Francisco Giants,New York Mets,5.0,4.0,Ross Stripling,Tylor Megill
718448,2023-04-24,2023,Final,Cleveland Guardians,Colorado Rockies,0.0,6.0,Cal Quantrill,Austin Gomber
718447,2023-04-24,2023,Final,Baltimore Orioles,Boston Red Sox,5.0,4.0,Dean Kremer,Chris Sale
718449,2023-04-24,2023,Final,Tampa Bay Rays,Houston Astros,8.0,3.0,Taj Bradley,José Urquidy
718445,2023-04-24,2023,Final,Cincinnati Reds,Texas Rangers,7.0,6.0,Nick Lodolo,Nathan Eovaldi
718444,2023-04-24,2023,Final,Toronto Blue Jays,Chicago White Sox,5.0,2.0,Chris Bassitt,Lance Lynn
718443,2023-04-24,2023,Final,Atlanta Braves,Miami Marlins,11.0,0.0,Spencer Strider,Edward Cabrera
718442,2023-04-24,2023,Final,Minnesota Twins,New York Yankees,6.0,1.0,Sonny Gray,Jhony Brito
718441,2023-04-24,2023,Final,Milwaukee Brewers,Detroit Tigers,2.0,4.0,Colin Rea,Matthew Boyd
718437,2023-04-24,2023,Final,Los Angeles Angels,Oakland Athletics,10.0,11.0,José Suarez,Ken Waldichuk
718438,2023-04-24,2023,Final,Arizona Diamondbacks,Kansas City Royals,5.0,4.0,Tommy Henry,Brad Keller
718446,2023-04-24,2023,Final,San Francisco Giants,St. Louis Cardinals,4.0,0.0,Alex Cobb,Jordan Montgomery
718440,2023-04-25,2023,Final,Cleveland Guardians,Colorado Rockies,1.0,5.0,Peyton Battenfield,Ryan Feltner
718435,2023-04-25,2023,Final,Baltimore Orioles,Boston Red Sox,6.0,8.0,Kyle Bradish,Corey Kluber
718432,2023-04-25,2023,Final,Pittsburgh Pirates,Los Angeles Dodgers,7.0,8.0,Johan Oviedo,Noah Syndergaard
718436,2023-04-25,2023,Final,Tampa Bay Rays,Houston Astros,0.0,5.0,Drew Rasmussen,Luis Garcia
718434,2023-04-25,2023,Final,Cincinnati Reds,Texas Rangers,7.0,6.0,Luke Weaver,Martín Pérez
718430,2023-04-25,2023,Final,Philadelphia Phillies,Seattle Mariners,3.0,5.0,Bailey Falter,Marco Gonzales
718433,2023-04-25,2023,Final,Toronto Blue Jays,Chicago White Sox,7.0,0.0,José Berríos,Mike Clevinger
718431,2023-04-25,2023,Final,New York Mets,Washington Nationals,0.0,5.0,José Buttó,Josiah Gray
718429,2023-04-25,2023,Final,Atlanta Braves,Miami Marlins,7.0,4.0,Charlie Morton,Bryan Hoeing
718426,2023-04-25,2023,Final,Chicago Cubs,San Diego Padres,6.0,0.0,Justin Steele,Blake Snell
718427,2023-04-25,2023,Final,Minnesota Twins,New York Yankees,6.0,2.0,Joe Ryan,Nestor Cortes
718428,2023-04-25,2023,Final,Milwaukee Brewers,Detroit Tigers,3.0,4.0,Eric Lauer,Spencer Turnbull
718425,2023-04-25,2023,Final,Los Angeles Angels,Oakland Athletics,5.0,3.0,Griffin Canning,Mason Miller
718422,2023-04-25,2023,Final,Arizona Diamondbacks,Kansas City Royals,4.0,5.0,Ryne Nelson,Brady Singer
718439,2023-04-25,2023,Final,San Francisco Giants,St. Louis Cardinals,5.0,4.0,John Brebbia,Jake Woodford
718424,2023-04-26,2023,Final,Cincinnati Reds,Texas Rangers,5.0,3.0,Graham Ashcraft,Jon Gray
718416,2023-04-26,2023,Final,Baltimore Orioles,Boston Red Sox,6.0,2.0,Tyler Wells,Tanner Houck
718420,2023-04-26,2023,Final,Toronto Blue Jays,Chicago White Sox,8.0,0.0,Yusei Kikuchi,Michael Kopech
718421,2023-04-26,2023,Final,Cleveland Guardians,Colorado Rockies,4.0,1.0,Tanner Bibee,Germán Márquez
718417,2023-04-26,2023,Final,Minnesota Twins,New York Yankees,6.0,12.0,Kenta Maeda,Domingo Germán
718419,2023-04-26,2023,Final,Milwaukee Brewers,Detroit Tigers,6.0,2.0,Freddy Peralta,Michael Lorenzen
718418,2023-04-26,2023,Final,Arizona Diamondbacks,Kansas City Royals,2.0,0.0,Zac Gallen,Ryan Yarbrough
718413,2023-04-26,2023,Final,Pittsburgh Pirates,Los Angeles Dodgers,8.0,1.0,Roansy Contreras,Tony Gonsolin
718414,2023-04-26,2023,Final,Tampa Bay Rays,Houston Astros,0.0,1.0,Calvin Faucher,Hunter Brown
718415,2023-04-26,2023,Final,Philadelphia Phillies,Seattle Mariners,6.0,5.0,Taijuan Walker,Logan Gilbert
718412,2023-04-26,2023,Final,New York Mets,Washington Nationals,1.0,4.0,Kodai Senga,MacKenzie Gore
718411,2023-04-26,2023,Final,Atlanta Braves,Miami Marlins,6.0,4.0,Bryce Elder,Sandy Alcantara
718407,2023-04-26,2023,Final,Chicago Cubs,San Diego Padres,3.0,5.0,Drew Smyly,Michael Wacha
718408,2023-04-26,2023,Final,Los Angeles Angels,Oakland Athletics,11.0,3.0,Patrick Sandoval,Luis Medina
718423,2023-04-26,2023,Final,San Francisco Giants,St. Louis Cardinals,7.0,3.0,Anthony DeSclafani,Steven Matz
718410,2023-04-27,2023,Final,Atlanta Braves,Miami Marlins,4.0,5.0,Kyle Wright,Braxton Garrett
718403,2023-04-27,2023,Final,Pittsburgh Pirates,Los Angeles Dodgers,6.0,2.0,Mitch Keller,Julio Urías
718404,2023-04-27,2023,Final,Philadelphia Phillies,Seattle Mariners,1.0,0.0,Matt Strahm,George Kirby
718406,2023-04-27,2023,Final,Chicago Cubs,San Diego Padres,5.0,2.0,Hayden Wesneski,Seth Lugo
718409,2023-04-27,2023,Final,San Francisco Giants,St. Louis Cardinals,0.0,6.0,Logan Webb,Miles Mikolas
718402,2023-04-27,2023,Final,Los Angeles Angels,Oakland Athletics,8.0,7.0,Shohei Ohtani,JP Sears
718405,2023-04-27,2023,Final,Detroit Tigers,Baltimore Orioles,4.0,7.0,Joey Wentz,Kyle Gibson
718398,2023-04-27,2023,Final,New York Mets,Washington Nationals,9.0,8.0,Joey Lucchesi,Trevor Williams
718396,2023-04-27,2023,Final,Chicago White Sox,Tampa Bay Rays,5.0,14.0,Dylan Cease,Shane McClanahan
718400,2023-04-27,2023,Final,Minnesota Twins,Kansas City Royals,7.0,1.0,Tyler Mahle,Zack Greinke
718397,2023-04-27,2023,Final,Texas Rangers,New York Yankees,2.0,4.0,Andrew Heaney,Gerrit Cole
718387,2023-04-28,2023,Final,Minnesota Twins,Kansas City Royals,8.0,6.0,Pablo López,Jordan Lyles
718391,2023-04-28,2023,Final,Miami Marlins,Chicago Cubs,3.0,2.0,Jesús Luzardo,Marcus Stroman
718392,2023-04-28,2023,Final,Toronto Blue Jays,Seattle Mariners,3.0,2.0,Alek Manoah,Luis Castillo
718395,2023-04-28,2023,Final,Boston Red Sox,Cleveland Guardians,2.0,5.0,Nick Pivetta,Shane Bieber
718394,2023-04-28,2023,Final,New York Mets,Atlanta Braves,0.0,4.0,David Peterson,Max Fried
718393,2023-04-28,2023,Final,Chicago White Sox,Tampa Bay Rays,2.0,3.0,Lucas Giolito,Zach Eflin
718388,2023-04-28,2023,Final,Texas Rangers,New York Yankees,5.0,2.0,Jacob deGrom,Clarke Schmidt
718389,2023-04-28,2023,Final,Houston Astros,Philadelphia Phillies,1.0,3.0,Framber Valdez,Aaron Nola
718386,2023-04-28,2023,Final,Milwaukee Brewers,Los Angeles Angels,2.0,1.0,Wade Miley,Tyler Anderson
718390,2023-04-28,2023,Final,Colorado Rockies,Arizona Diamondbacks,1.0,9.0,Kyle Freeland,Merrill Kelly
718380,2023-04-28,2023,Final,Oakland Athletics,Cincinnati Reds,7.0,11.0,Drew Rucinski,Luis Cessa
718382,2023-04-28,2023,Final,Los Angeles Dodgers,St. Louis Cardinals,7.0,3.0,Dustin May,Jack Flaherty
718401,2023-04-28,2023,Final,Detroit Tigers,Baltimore Orioles,,,Eduardo Rodriguez,Grayson Rodriguez
718399,2023-04-28,2023,Final,Washington Nationals,Pittsburgh Pirates,,,Chad Kuhl,Rich Hill
718381,2023-04-29,2023,Final,Detroit Tigers,Baltimore Orioles,7.0,4.0,Eduardo Rodriguez,Dean Kremer
718401,2023-04-29,2023,Final,Detroit Tigers,Baltimore Orioles,4.0,6.0,Matthew Boyd,Grayson Rodriguez
718383,2023-04-29,2023,Final,Washington Nationals,Pittsburgh Pirates,3.0,6.0,Patrick Corbin,Rich Hill
718399,2023-04-29,2023,Final,Washington Nationals,Pittsburgh Pirates,1.0,16.0,Chad Kuhl,Vince Velasquez
718378,2023-04-29,2023,Final,Minnesota Twins,Kansas City Royals,2.0,3.0,Bailey Ober,Brad Keller
718379,2023-04-29,2023,Final,Toronto Blue Jays,Seattle Mariners,1.0,0.0,Kevin Gausman,Easton McGee
718375,2023-04-29,2023,Final,Miami Marlins,Chicago Cubs,7.0,6.0,Edward Cabrera,Caleb Kilian
718377,2023-04-29,2023,Final,Oakland Athletics,Cincinnati Reds,2.0,3.0,Kyle Muller,Hunter Greene
718385,2023-04-29,2023,Final,Boston Red Sox,Cleveland Guardians,8.0,7.0,Brayan Bello,Zach Plesac
718372,2023-04-29,2023,Final,Houston Astros,Philadelphia Phillies,1.0,6.0,Cristian Javier,Zack Wheeler
718384,2023-04-29,2023,Final,San Diego Padres,San Francisco Giants,16.0,11.0,Joe Musgrove,Sean Manaea
718374,2023-04-29,2023,Final,Texas Rangers,New York Yankees,2.0,0.0,Nathan Eovaldi,Jhony Brito
718373,2023-04-29,2023,Final,Chicago White Sox,Tampa Bay Rays,3.0,12.0,Lance Lynn,Calvin Faucher
718376,2023-04-29,2023,Final,Milwaukee Brewers,Los Angeles Angels,7.0,5.0,Corbin Burnes,Reid Detmers
718366,2023-04-29,2023,Final,Colorado Rockies,Arizona Diamondbacks,4.0,11.0,Noah Davis,Tommy Henry
718369,2023-04-29,2023,Final,Los Angeles Dodgers,St. Louis Cardinals,1.0,0.0,Clayton Kershaw,Jordan Montgomery
718371,2023-04-29,2023,Final,New York Mets,Atlanta Braves,,,Tylor Megill,Spencer Strider
718364,2023-04-30,2023,Final,Miami Marlins,Chicago Cubs,4.0,3.0,Bryan Hoeing,Justin Steele
718370,2023-04-30,2023,Final,Boston Red Sox,Cleveland Guardians,7.0,1.0,Chris Sale,Logan Allen
718367,2023-04-30,2023,Final,Washington Nationals,Pittsburgh Pirates,7.0,2.0,Josiah Gray,Johan Oviedo
718363,2023-04-30,2023,Final,Toronto Blue Jays,Seattle Mariners,8.0,10.0,Chris Bassitt,Marco Gonzales
718360,2023-04-30,2023,Final,Detroit Tigers,Baltimore Orioles,3.0,5.0,Spencer Turnbull,Kyle Bradish
718362,2023-04-30,2023,Final,Minnesota Twins,Kansas City Royals,8.0,4.0,Sonny Gray,Brady Singer
718355,2023-04-30,2023,Final,Chicago White Sox,Tampa Bay Rays,12.0,9.0,Mike Clevinger,Drew Rasmussen
718365,2023-04-30,2023,Final,Milwaukee Brewers,Los Angeles Angels,0.0,3.0,Colin Rea,José Suarez
718356,2023-04-30,2023,Final,Texas Rangers,New York Yankees,15.0,2.0,Martín Pérez,Nestor Cortes
718358,2023-04-30,2023,Final,Colorado Rockies,Arizona Diamondbacks,12.0,4.0,Austin Gomber,Ryne Nelson
718368,2023-04-30,2023,Final,San Diego Padres,San Francisco Giants,6.0,4.0,Yu Darvish,Alex Cobb
718357,2023-04-30,2023,Final,Oakland Athletics,Cincinnati Reds,5.0,4.0,Ken Waldichuk,Nick Lodolo
718359,2023-04-30,2023,Final,Los Angeles Dodgers,St. Louis Cardinals,6.0,3.0,Noah Syndergaard,Jake Woodford
718354,2023-04-30,2023,Final,Houston Astros,Philadelphia Phillies,4.0,3.0,José Urquidy,Bailey Falter
718361,2023-04-30,2023,Final,New York Mets,Atlanta Braves,,,Tylor Megill,Spencer Strider
718352,2023-05-01,2023,Final,New York Mets,Atlanta Braves,8.0,9.0,Denyi Reyes,Spencer Strider
718361,2023-05-01,2023,Final,New York Mets,Atlanta Braves,5.0,3.0,Tylor Megill,Charlie Morton
718349,2023-05-01,2023,Final,Washington Nationals,Chicago Cubs,1.0,5.0,MacKenzie Gore,Drew Smyly
718351,2023-05-01,2023,Final,New York Yankees,Cleveland Guardians,2.0,3.0,Domingo Germán,Cal Quantrill
718353,2023-05-01,2023,Final,Boston Red Sox,Toronto Blue Jays,6.0,5.0,Corey Kluber,José Berríos
718350,2023-05-01,2023,Final,Houston Astros,San Francisco Giants,7.0,3.0,Luis Garcia,Ross Stripling
718345,2023-05-01,2023,Final,San Diego Padres,Cincinnati Reds,8.0,3.0,Blake Snell,Luke Weaver
718343,2023-05-01,2023,Final,Los Angeles Dodgers,Philadelphia Phillies,13.0,4.0,Tony Gonsolin,Taijuan Walker
718347,2023-05-02,2023,Final,Tampa Bay Rays,Pittsburgh Pirates,4.0,1.0,Javy Guerra,Roansy Contreras
718346,2023-05-02,2023,Final,Miami Marlins,Atlanta Braves,0.0,6.0,Sandy Alcantara,Bryce Elder
718344,2023-05-02,2023,Final,Washington Nationals,Chicago Cubs,4.0,1.0,Trevor Williams,Hayden Wesneski
718339,2023-05-02,2023,Final,New York Yankees,Cleveland Guardians,4.0,2.0,Gerrit Cole,Tanner Bibee
718341,2023-05-02,2023,Final,Boston Red Sox,Toronto Blue Jays,7.0,6.0,Tanner Houck,Yusei Kikuchi
718340,2023-05-02,2023,Final,Chicago White Sox,Minnesota Twins,3.0,2.0,Michael Kopech,Joe Ryan
718336,2023-05-02,2023,Final,Kansas City Royals,Baltimore Orioles,7.0,11.0,Ryan Yarbrough,Tyler Wells
718338,2023-05-02,2023,Final,St. Louis Cardinals,Los Angeles Angels,1.0,5.0,Steven Matz,Patrick Sandoval
718342,2023-05-02,2023,Final,Texas Rangers,Arizona Diamondbacks,6.0,4.0,Jon Gray,Zac Gallen
